distance_client_restaurant_km,distance_rider_restaurant_km,est_prep_time_min,traffic_intensity,avg_vehicle_speed_kmh,is_festive_day,order_load_ratio,time_of_day_interval,weather,historical_pred_time_min
1.079,1.822,26.8,5,23.6,0,0.645,18:00-19:59,1,37.8
7.598,3.598,20.5,4,20.2,0,0.477,14:00-15:59,1,56.7
2.126,2.698,24.4,5,16.5,0,0.481,12:00-13:59,1,47.9
2.627,2.814,16.5,5,20.2,0,0.436,12:00-13:59,1,34.9
2.785,1.727,19.0,6,19.6,0,0.468,10:00-11:59,1,42.5
3.349,2.807,31.1,4,24.5,0,0.655,12:00-13:59,1,46.3
1.619,1.732,19.5,4,17.0,0,0.628,12:00-13:59,1,37.9
2.183,3.16,19.3,7,22.1,0,0.642,18:00-19:59,1,40.1
4.199,3.808,29.5,6,21.0,0,0.673,02:00-03:59,0,63.2
6.85,3.402,26.1,8,11.7,0,0.512,18:00-19:59,0,94.4
2.606,3.792,23.7,3,25.0,0,0.292,02:00-03:59,1,39.4
2.543,4.617,28.3,7,13.6,0,0.705,18:00-19:59,1,73.6
3.779,2.859,26.3,5,19.2,0,0.62,12:00-13:59,1,58.9
1.207,3.287,26.1,9,14.8,0,0.505,18:00-19:59,0,52.8
6.264,2.836,23.6,4,24.4,0,0.531,12:00-13:59,0,54.3
2.425,3.15,22.2,3,27.8,0,0.13,12:00-13:59,1,42.5
5.412,3.189,26.1,9,10.6,0,0.773,08:00-09:59,0,91.3
1.016,2.715,26.1,3,23.0,0,0.774,00:00-01:59,0,42.5
4.436,5.835,22.7,4,17.3,0,0.182,02:00-03:59,0,59.4
0.683,3.618,30.7,7,18.3,1,0.529,16:00-17:59,0,68.6
1.903,1.853,13.9,4,24.9,0,0.49,14:00-15:59,1,38.4
2.094,4.056,35.8,4,19.4,0,0.439,14:00-15:59,1,56.3
1.588,2.043,30.6,8,22.6,0,0.814,18:00-19:59,1,57.0
2.419,2.036,28.0,6,18.9,0,0.589,00:00-01:59,1,40.9
2.369,3.165,21.1,7,25.2,0,0.495,10:00-11:59,1,40.3
3.047,2.224,6.3,6,22.9,0,0.429,16:00-17:59,1,24.6
1.63,1.588,27.1,4,29.0,0,0.798,14:00-15:59,1,40.2
4.144,2.311,22.3,4,32.9,0,0.498,04:00-05:59,1,47.6
2.707,4.761,23.4,4,20.7,0,0.54,06:00-07:59,0,58.0
3.608,3.826,25.2,5,18.2,0,0.278,04:00-05:59,1,49.7
4.338,2.161,28.2,6,18.3,0,0.533,10:00-11:59,1,58.5
6.549,5.314,16.3,7,20.4,0,0.245,16:00-17:59,0,65.3
2.948,3.384,26.4,4,23.9,0,0.387,14:00-15:59,1,43.1
3.553,3.042,29.4,8,13.0,0,0.581,18:00-19:59,1,67.1
5.061,1.702,26.3,6,19.1,0,0.78,06:00-07:59,0,56.3
2.713,2.572,24.6,5,24.5,0,0.439,02:00-03:59,1,38.6
3.419,2.564,27.3,3,29.4,0,0.432,14:00-15:59,1,39.7
2.343,3.114,24.8,6,23.2,0,0.328,14:00-15:59,1,44.8
7.384,3.992,15.6,4,31.2,0,0.537,22:00-23:59,1,40.8
2.766,4.565,23.3,6,16.9,0,0.54,20:00-21:59,0,60.0
3.654,2.531,27.2,6,22.4,1,0.436,10:00-11:59,1,50.5
3.495,1.672,39.3,3,30.6,0,0.583,14:00-15:59,1,50.2
1.64,2.984,27.7,7,19.9,0,0.674,16:00-17:59,1,45.4
1.153,2.967,32.2,5,20.6,0,0.463,00:00-01:59,1,53.6
2.195,3.802,21.3,9,11.5,0,0.615,16:00-17:59,0,55.0
1.69,2.443,16.3,4,26.9,0,0.55,02:00-03:59,1,37.2
2.183,3.836,33.1,5,21.2,0,0.319,00:00-01:59,1,58.9
5.601,4.505,24.6,7,11.6,0,0.626,14:00-15:59,0,100.6
4.465,2.024,20.6,4,31.1,0,0.426,14:00-15:59,1,37.2
3.6,2.419,28.1,2,32.1,1,0.504,20:00-21:59,1,45.1
2.468,1.352,17.6,3,27.7,0,0.69,06:00-07:59,1,29.2
1.975,2.014,23.7,5,27.7,0,0.686,14:00-15:59,1,32.9
1.228,3.048,20.3,6,19.7,0,0.47,12:00-13:59,1,38.8
2.873,3.544,22.2,4,24.5,0,0.156,02:00-03:59,1,33.6
3.051,2.336,30.3,6,16.3,1,0.355,08:00-09:59,1,59.5
1.891,3.591,18.8,8,14.7,0,0.503,18:00-19:59,1,49.7
1.947,3.475,27.3,2,34.4,1,0.557,06:00-07:59,1,44.3
8.953,4.131,17.1,4,23.6,0,0.531,04:00-05:59,1,54.5
5.409,3.409,16.7,4,21.7,0,0.395,00:00-01:59,0,53.6
2.427,3.982,32.9,8,22.0,0,0.459,08:00-09:59,1,51.2
2.139,4.537,27.5,6,27.5,0,0.512,18:00-19:59,1,52.2
1.496,2.992,25.7,5,25.9,0,0.585,14:00-15:59,1,49.4
1.234,2.138,21.9,4,27.5,0,0.51,22:00-23:59,1,31.9
5.274,2.81,24.9,9,16.5,0,0.557,16:00-17:59,1,58.3
9.654,3.882,26.6,1,30.5,1,0.391,12:00-13:59,1,67.4
2.831,4.004,29.4,4,27.6,0,0.397,22:00-23:59,1,52.6
1.297,4.23,30.4,3,35.2,1,0.399,20:00-21:59,1,47.8
5.498,2.909,27.6,3,29.9,0,0.471,00:00-01:59,1,44.7
5.837,5.498,22.0,7,10.7,0,0.305,00:00-01:59,0,99.3
3.091,4.568,19.2,6,17.1,0,0.326,00:00-01:59,1,46.0
2.08,3.181,25.2,5,26.0,0,0.355,02:00-03:59,1,40.6
1.182,3.724,16.9,3,27.0,0,0.52,00:00-01:59,1,36.9
1.271,3.629,21.7,2,32.4,1,0.171,06:00-07:59,1,43.6
1.164,3.15,31.0,6,24.5,0,0.565,18:00-19:59,1,50.2
1.223,3.316,24.0,8,23.1,0,0.261,16:00-17:59,1,37.7
2.45,3.308,21.9,2,25.1,0,0.548,22:00-23:59,1,37.3
1.956,0.1,22.1,4,25.0,0,0.737,06:00-07:59,1,30.0
5.736,3.223,25.1,5,21.6,0,0.561,06:00-07:59,0,69.3
5.923,3.421,22.4,3,22.9,0,0.292,12:00-13:59,1,53.7
1.569,2.152,26.5,4,16.5,1,0.512,20:00-21:59,1,56.3
1.59,1.377,34.4,6,17.1,1,0.63,16:00-17:59,1,58.4
2.602,3.958,7.2,4,25.8,0,0.426,12:00-13:59,1,12.0
1.426,1.229,27.1,4,27.5,0,0.281,00:00-01:59,1,31.9
6.503,4.221,16.5,3,27.5,0,0.29,00:00-01:59,1,45.4
2.189,1.825,27.8,3,24.6,1,0.536,06:00-07:59,1,48.1
3.098,2.084,27.9,4,25.2,1,0.617,06:00-07:59,1,50.6
3.518,2.617,31.1,5,21.3,1,0.263,00:00-01:59,0,63.7
1.994,4.488,21.6,9,7.8,0,0.709,10:00-11:59,0,90.2
2.129,4.874,25.4,9,11.1,0,0.645,18:00-19:59,0,73.0
4.36,4.915,29.4,3,21.4,0,0.461,02:00-03:59,0,67.0
0.711,2.735,26.1,3,30.1,0,0.355,20:00-21:59,1,38.5
2.527,3.504,9.4,7,22.6,0,0.472,08:00-09:59,0,31.6
4.413,1.72,20.5,2,20.8,1,0.343,14:00-15:59,1,53.9
0.72,4.01,18.4,4,23.6,0,0.295,04:00-05:59,1,31.0
6.877,2.578,47.1,5,20.3,1,0.69,16:00-17:59,1,93.6
2.756,3.475,22.8,4,20.6,1,0.374,12:00-13:59,0,55.4
1.633,2.23,38.0,5,21.6,1,0.468,16:00-17:59,1,48.6
7.132,3.79,23.8,6,18.2,0,0.39,00:00-01:59,1,61.0
1.473,3.923,20.6,7,11.9,0,0.544,08:00-09:59,1,52.7
3.143,5.328,22.5,7,15.7,0,0.486,22:00-23:59,0,75.1
3.714,4.378,8.5,7,16.7,0,0.208,04:00-05:59,0,50.4
3.345,3.824,17.5,5,17.3,0,0.555,06:00-07:59,0,46.6
6.929,3.695,16.6,4,30.4,0,0.293,06:00-07:59,1,50.7
2.462,2.03,24.2,5,25.9,0,0.298,20:00-21:59,1,38.2
0.865,0.576,36.7,1,34.7,1,0.763,22:00-23:59,1,51.3
2.361,3.686,32.5,5,19.1,1,0.597,12:00-13:59,0,64.3
1.15,3.319,26.7,10,6.3,0,0.537,18:00-19:59,0,83.5
1.59,4.067,30.1,2,31.5,1,0.367,20:00-21:59,1,54.1
6.358,2.945,23.8,4,24.2,0,0.455,14:00-15:59,1,49.7
4.87,3.061,23.3,3,25.0,0,0.437,20:00-21:59,1,49.7
1.97,3.577,33.7,8,13.5,0,0.523,18:00-19:59,1,59.0
2.057,3.566,26.1,9,13.0,0,0.582,08:00-09:59,1,64.8
2.818,3.208,24.2,2,29.6,0,0.574,22:00-23:59,1,43.3
2.268,2.506,23.2,7,22.9,0,0.641,18:00-19:59,1,45.5
2.2,2.655,23.0,4,24.6,0,0.365,12:00-13:59,1,40.8
1.384,1.99,16.3,6,18.1,0,0.393,04:00-05:59,0,39.3
2.33,4.16,32.2,2,28.1,1,0.616,04:00-05:59,1,57.6
1.558,4.646,24.2,3,30.5,1,0.435,04:00-05:59,0,48.1
3.413,3.282,27.7,6,19.6,0,0.312,22:00-23:59,1,54.2
6.671,2.887,13.9,3,24.5,0,0.377,06:00-07:59,0,49.6
3.247,1.701,30.6,7,18.2,0,0.822,10:00-11:59,1,57.6
1.198,3.676,24.5,7,11.2,0,0.445,08:00-09:59,0,69.6
1.755,4.242,27.6,3,26.5,1,0.187,14:00-15:59,1,46.2
1.904,3.798,16.3,6,23.4,0,0.209,22:00-23:59,1,34.7
1.449,3.773,30.8,7,16.4,1,0.483,08:00-09:59,0,59.5
2.733,3.467,26.5,6,22.6,0,0.328,20:00-21:59,1,53.3
2.22,4.349,23.3,7,17.6,0,0.449,22:00-23:59,0,55.1
1.453,4.055,29.1,9,10.3,0,0.458,08:00-09:59,0,81.3
4.26,1.409,32.5,5,22.1,0,0.814,18:00-19:59,1,45.2
8.454,4.674,23.3,4,24.1,0,0.17,02:00-03:59,1,61.7
6.686,3.846,31.2,6,18.2,0,0.521,22:00-23:59,0,81.2
3.014,2.505,25.7,5,16.6,0,0.314,20:00-21:59,1,45.0
1.282,3.319,28.1,4,26.7,0,0.387,20:00-21:59,1,41.3
2.432,3.101,23.5,7,16.3,0,0.398,08:00-09:59,1,51.8
1.677,4.615,22.5,4,20.4,0,0.524,22:00-23:59,0,56.2
1.479,2.741,29.3,1,32.3,0,0.573,12:00-13:59,1,38.2
1.852,1.725,35.8,3,19.4,0,0.744,02:00-03:59,1,48.1
2.173,2.392,35.7,8,12.6,1,0.69,10:00-11:59,1,70.0
6.346,2.98,25.1,4,16.9,0,0.383,12:00-13:59,0,68.9
2.682,4.308,13.3,8,13.9,0,0.382,08:00-09:59,0,52.8
0.966,2.303,27.6,8,24.0,0,0.561,16:00-17:59,1,41.2
1.369,3.881,20.4,3,26.0,0,0.336,06:00-07:59,1,37.2
2.891,3.232,25.4,7,16.2,0,0.49,18:00-19:59,0,53.9
1.574,3.416,16.0,4,21.1,0,0.414,00:00-01:59,1,36.0
4.731,3.547,29.6,5,21.8,0,0.512,14:00-15:59,0,71.0
2.255,3.562,23.7,5,28.1,0,0.593,14:00-15:59,1,50.8
2.202,3.406,18.5,5,20.5,0,0.49,12:00-13:59,1,42.0
1.13,3.004,22.0,3,22.5,0,0.227,14:00-15:59,1,36.7
0.711,2.09,31.0,6,16.3,0,0.436,02:00-03:59,1,50.3
0.679,1.566,27.1,3,24.1,1,0.424,04:00-05:59,1,44.2
0.669,2.214,14.5,4,22.5,0,0.466,16:00-17:59,1,34.2
1.618,3.11,30.1,3,30.6,0,0.385,00:00-01:59,1,44.2
3.536,3.064,16.5,5,14.6,0,0.325,14:00-15:59,0,66.2
1.095,4.533,11.2,3,29.7,0,0.24,14:00-15:59,1,24.6
1.463,3.664,27.5,3,23.5,0,0.369,12:00-13:59,1,42.0
1.745,2.602,21.9,4,21.5,0,0.43,20:00-21:59,1,35.2
1.04,5.429,26.6,10,5.0,0,0.498,08:00-09:59,0,124.5
3.081,3.153,27.2,5,24.6,0,0.747,06:00-07:59,1,51.8
3.264,2.369,27.0,6,13.6,0,0.322,18:00-19:59,1,52.9
8.739,4.252,33.1,10,9.6,0,0.561,18:00-19:59,0,132.6
2.755,3.338,22.7,8,14.0,0,0.691,18:00-19:59,1,52.2
2.669,3.807,27.2,5,19.3,1,0.441,18:00-19:59,1,63.5
3.606,3.211,31.7,5,24.6,1,0.546,10:00-11:59,1,61.8
3.077,2.914,12.3,4,29.5,0,0.309,22:00-23:59,1,28.5
2.946,2.854,12.8,5,22.4,0,0.396,20:00-21:59,1,28.2
1.908,3.184,20.2,5,29.8,0,0.468,00:00-01:59,1,38.7
3.503,4.697,23.0,6,15.7,0,0.424,08:00-09:59,0,59.9
2.616,1.727,39.6,4,24.7,0,0.613,06:00-07:59,1,56.1
2.437,4.69,9.8,4,18.6,0,0.357,06:00-07:59,1,32.4
2.022,1.435,18.0,4,23.1,0,0.404,12:00-13:59,1,36.1
1.531,4.188,17.0,6,18.6,0,0.39,16:00-17:59,1,39.5
4.744,1.549,21.1,3,22.7,1,0.526,14:00-15:59,1,41.0
3.012,1.701,28.6,5,26.5,0,0.383,20:00-21:59,1,44.9
1.591,2.619,27.1,2,32.4,0,0.581,22:00-23:59,1,33.4
4.397,3.514,25.8,5,15.7,0,0.306,14:00-15:59,0,71.7
1.475,3.914,36.7,3,28.1,1,0.631,08:00-09:59,1,56.5
1.562,3.809,8.2,5,21.2,0,0.089,10:00-11:59,1,26.3
1.946,3.634,26.6,3,14.4,0,0.24,02:00-03:59,0,68.8
0.962,2.407,17.6,3,23.0,0,0.35,20:00-21:59,1,28.9
2.738,3.975,19.6,5,14.8,1,0.34,04:00-05:59,0,49.7
3.408,1.933,25.3,6,20.2,0,0.418,08:00-09:59,1,53.9
2.448,2.841,28.6,5,20.5,0,0.655,02:00-03:59,1,46.3
4.033,1.357,40.8,3,31.5,1,0.648,04:00-05:59,1,61.7
1.521,2.836,25.7,5,23.6,0,0.421,06:00-07:59,0,48.9
2.924,3.704,31.7,9,10.0,0,0.5,10:00-11:59,0,86.6
2.628,2.289,23.9,6,22.6,0,0.406,08:00-09:59,1,49.9
0.669,1.773,35.9,7,26.6,0,0.579,18:00-19:59,1,45.0
1.917,3.479,23.0,5,22.4,0,0.522,06:00-07:59,0,43.1
2.298,3.36,16.3,4,25.1,0,0.697,02:00-03:59,1,22.9
1.724,4.807,10.6,6,16.6,0,0.158,22:00-23:59,1,41.4
1.312,2.04,25.7,4,26.9,1,0.518,20:00-21:59,1,36.1
3.623,3.44,19.0,6,22.4,0,0.525,08:00-09:59,1,43.5
2.492,3.564,26.3,6,19.1,0,0.699,08:00-09:59,1,41.9
4.017,4.193,23.7,4,27.8,0,0.454,20:00-21:59,1,54.4
2.627,4.022,26.8,5,22.3,0,0.456,12:00-13:59,1,46.8
1.156,2.072,21.1,5,19.8,0,0.617,00:00-01:59,1,32.7
1.406,4.284,33.0,5,24.8,0,0.233,06:00-07:59,0,59.8
5.732,3.462,16.5,3,22.9,0,0.303,20:00-21:59,1,43.1
1.423,0.74,39.3,6,19.9,1,0.728,08:00-09:59,1,55.6
3.47,3.816,21.3,2,24.9,0,0.421,14:00-15:59,0,59.5
4.763,4.226,28.2,6,19.3,0,0.579,22:00-23:59,0,64.8
2.072,3.564,21.7,5,18.1,0,0.451,22:00-23:59,1,51.1
4.741,4.463,19.9,7,22.3,0,0.556,14:00-15:59,1,53.5
1.835,2.633,20.3,5,16.7,0,0.631,00:00-01:59,0,50.2
2.557,3.901,25.9,9,12.7,0,0.604,08:00-09:59,0,75.8
2.053,3.878,24.6,8,13.8,0,0.612,18:00-19:59,1,51.4
3.321,2.288,22.9,4,30.7,0,0.289,00:00-01:59,1,39.2
4.294,4.735,26.2,6,17.3,0,0.286,00:00-01:59,0,69.9
1.297,5.128,23.6,5,19.9,0,0.414,02:00-03:59,1,47.1
2.697,3.43,21.7,4,26.9,0,0.217,02:00-03:59,1,42.0
1.434,1.889,16.9,8,18.9,0,0.634,16:00-17:59,1,43.1
6.024,3.095,23.9,6,22.6,0,0.544,06:00-07:59,1,50.1
1.392,2.26,11.7,4,25.7,0,0.379,04:00-05:59,1,28.8
4.455,3.751,20.2,6,13.2,0,0.367,20:00-21:59,0,63.1
0.87,2.913,21.5,5,24.2,0,0.371,00:00-01:59,1,35.5
1.759,4.624,23.7,4,23.5,1,0.335,22:00-23:59,0,57.9
1.688,3.495,21.8,5,15.2,0,0.341,02:00-03:59,1,50.1
1.469,1.484,20.7,5,24.0,0,0.58,10:00-11:59,1,32.3
2.351,2.465,35.0,7,19.2,0,0.581,16:00-17:59,0,62.3
4.236,2.996,25.1,7,15.0,0,0.483,08:00-09:59,1,61.2
5.229,4.419,27.7,5,18.4,0,0.434,06:00-07:59,0,71.4
2.105,3.982,23.0,8,21.0,0,0.413,08:00-09:59,1,48.2
1.629,3.837,20.4,6,20.3,0,0.734,16:00-17:59,1,33.2
7.218,2.597,14.7,2,35.2,0,0.191,22:00-23:59,1,32.8
2.637,3.287,15.1,4,29.4,0,0.175,12:00-13:59,1,29.9
3.651,3.921,21.2,3,27.9,0,0.447,14:00-15:59,1,40.4
3.677,3.318,35.9,3,22.1,0,0.592,06:00-07:59,1,63.8
1.673,2.218,19.8,2,29.3,0,0.396,20:00-21:59,1,30.6
6.154,5.333,17.0,7,15.9,0,0.556,14:00-15:59,0,80.4
3.369,3.901,29.3,7,12.4,1,0.585,10:00-11:59,0,98.3
3.687,3.308,15.4,6,20.8,0,0.489,08:00-09:59,1,43.7
1.736,3.907,24.1,4,19.9,0,0.465,22:00-23:59,0,57.7
0.962,2.575,26.0,3,20.2,0,0.357,12:00-13:59,1,44.5
1.288,4.367,16.3,9,22.6,0,0.386,10:00-11:59,1,35.1
2.161,2.082,14.1,2,31.3,0,0.372,04:00-05:59,1,23.8
4.183,2.48,28.8,7,25.6,0,0.74,08:00-09:59,1,52.9
4.419,2.807,36.0,7,15.4,1,0.643,16:00-17:59,0,81.5
1.656,4.452,15.0,3,31.8,0,0.382,12:00-13:59,1,34.2
1.494,3.815,25.8,3,27.1,0,0.261,22:00-23:59,1,47.2
1.368,4.949,26.0,4,25.4,0,0.532,06:00-07:59,0,56.5
1.225,2.85,16.7,4,27.7,0,0.612,12:00-13:59,1,25.1
2.001,3.11,24.2,8,11.8,0,0.343,08:00-09:59,1,48.8
2.508,1.69,17.6,5,18.4,0,0.451,20:00-21:59,1,40.4
4.501,4.84,33.4,5,24.5,0,0.199,02:00-03:59,0,75.5
5.255,3.236,21.0,8,20.6,0,0.76,10:00-11:59,1,51.2
0.97,3.439,23.5,5,24.9,0,0.358,12:00-13:59,1,44.8
2.301,4.229,35.0,4,21.6,1,0.731,14:00-15:59,0,61.9
1.392,3.926,16.6,7,18.6,0,0.246,10:00-11:59,1,30.5
4.414,2.754,24.5,4,25.2,0,0.615,14:00-15:59,0,42.2
2.551,2.829,31.3,3,22.2,0,0.427,12:00-13:59,1,57.9
6.264,2.231,19.4,6,19.7,0,0.674,02:00-03:59,1,48.8
2.72,2.896,14.4,7,12.2,0,0.639,10:00-11:59,1,49.9
1.738,4.845,35.7,8,12.2,0,0.493,16:00-17:59,0,82.3
1.843,3.618,27.0,7,23.2,0,0.675,22:00-23:59,1,54.1
2.276,3.55,25.4,7,18.5,0,0.54,10:00-11:59,1,54.6
3.312,1.975,28.2,4,19.8,0,0.264,06:00-07:59,1,51.8
2.136,1.795,27.4,4,21.4,0,0.438,12:00-13:59,1,45.9
1.59,4.157,22.6,2,27.7,1,0.385,04:00-05:59,0,50.7
0.935,2.573,20.4,6,20.1,0,0.606,08:00-09:59,1,33.7
1.351,3.179,13.1,3,21.4,0,0.281,00:00-01:59,1,35.1
2.925,1.254,24.5,6,22.2,0,0.602,18:00-19:59,1,44.6
4.232,4.683,19.1,7,14.3,0,0.181,04:00-05:59,0,71.8
3.997,3.19,21.4,3,32.2,0,0.43,14:00-15:59,1,38.5
2.002,2.592,35.5,5,20.3,1,0.743,16:00-17:59,1,65.0
2.513,2.024,36.7,6,21.7,1,0.394,16:00-17:59,1,66.9
2.018,1.188,29.8,6,20.0,0,0.657,18:00-19:59,1,39.3
3.483,2.892,27.7,4,21.6,0,0.325,02:00-03:59,1,50.8
1.886,2.309,22.2,3,26.2,1,0.609,06:00-07:59,1,47.3
5.682,2.407,22.4,7,23.7,0,0.313,08:00-09:59,1,48.9
2.928,2.357,32.8,1,23.0,1,0.217,04:00-05:59,1,55.4
5.888,3.127,28.0,6,20.2,0,0.287,20:00-21:59,0,66.3
1.946,2.563,25.7,5,23.2,0,0.724,00:00-01:59,0,53.3
2.259,3.384,29.7,7,24.7,1,0.54,10:00-11:59,0,52.7
4.158,1.988,32.0,7,16.2,0,0.603,18:00-19:59,1,55.5
0.893,4.056,19.4,3,23.5,0,0.28,02:00-03:59,1,39.2
2.728,3.133,16.5,7,24.2,0,0.409,16:00-17:59,1,47.9
0.897,2.48,13.7,1,25.7,1,0.395,00:00-01:59,1,34.4
3.871,2.112,24.2,5,25.5,0,0.413,20:00-21:59,1,42.0
1.462,2.86,32.9,5,27.2,1,0.529,16:00-17:59,1,52.7
1.627,2.96,20.9,5,27.5,0,0.444,12:00-13:59,0,44.2
6.277,2.761,24.5,3,25.7,1,0.515,20:00-21:59,1,48.8
3.351,2.921,19.2,9,14.5,0,0.438,18:00-19:59,1,52.0
4.714,4.96,15.4,6,21.3,0,0.127,02:00-03:59,0,59.0
0.786,2.164,28.3,5,20.1,0,0.598,10:00-11:59,1,48.0
4.966,2.269,28.7,3,23.6,0,0.642,14:00-15:59,1,48.5
3.514,3.694,22.4,4,19.5,1,0.326,02:00-03:59,0,55.9
1.674,3.243,26.4,8,15.5,0,0.448,08:00-09:59,0,65.8
2.361,5.049,24.2,3,27.6,0,0.422,22:00-23:59,0,52.7
10.683,2.451,28.0,5,24.6,0,0.532,20:00-21:59,1,72.4
0.42,3.844,7.4,8,18.0,0,0.537,10:00-11:59,0,21.0
3.776,2.206,21.9,3,27.8,0,0.589,04:00-05:59,1,41.3
3.654,3.276,18.2,4,22.2,0,0.244,22:00-23:59,0,49.4
4.584,3.508,23.4,4,27.1,0,0.194,02:00-03:59,1,52.7
2.225,4.23,25.4,6,17.5,0,0.398,20:00-21:59,0,61.0
3.627,2.785,27.9,7,15.1,0,0.371,10:00-11:59,1,60.5
2.629,3.111,19.6,2,31.3,1,0.495,04:00-05:59,1,35.5
3.601,2.936,34.8,3,23.8,1,0.491,02:00-03:59,1,57.9
2.372,3.506,23.0,5,24.7,0,0.615,00:00-01:59,1,36.7
0.982,1.81,27.0,3,31.3,1,0.583,14:00-15:59,1,43.4
2.39,3.63,17.2,3,29.9,0,0.389,00:00-01:59,1,41.0
2.954,1.284,26.7,3,26.5,0,0.715,22:00-23:59,1,48.0
3.523,4.788,21.5,9,13.3,0,0.645,08:00-09:59,0,78.4
5.925,2.454,21.3,6,15.3,0,0.629,20:00-21:59,0,62.5
2.228,3.112,28.9,8,16.8,0,0.481,10:00-11:59,1,58.1
3.083,3.051,21.9,5,23.7,0,0.613,20:00-21:59,1,48.4
2.782,4.741,34.7,2,26.5,1,0.196,22:00-23:59,0,66.6
2.406,3.095,27.6,3,26.1,0,0.523,22:00-23:59,0,56.9
3.24,3.918,23.2,3,21.7,0,0.176,04:00-05:59,1,58.2
5.629,2.591,24.2,5,24.2,0,0.5,12:00-13:59,1,45.8
4.641,2.431,27.9,4,20.3,0,0.203,02:00-03:59,1,52.7
5.883,3.271,14.0,4,30.9,0,0.274,12:00-13:59,1,48.7
1.358,3.799,17.6,7,15.9,0,0.307,02:00-03:59,1,47.4
3.776,3.229,29.2,7,17.0,0,0.464,08:00-09:59,1,72.1
5.146,4.669,19.6,4,22.3,0,0.285,12:00-13:59,1,50.8
5.466,2.595,30.2,2,29.9,1,0.379,20:00-21:59,1,51.0
4.536,3.75,12.9,6,19.1,0,0.32,20:00-21:59,0,53.7
2.017,2.116,33.9,3,26.4,1,0.683,04:00-05:59,1,49.6
4.518,2.687,18.4,5,21.3,0,0.585,20:00-21:59,0,49.9
1.661,3.345,28.1,2,33.6,1,0.632,06:00-07:59,1,49.6
2.342,4.527,34.9,5,18.1,0,0.245,00:00-01:59,1,63.7
2.699,4.275,17.8,3,34.9,0,0.355,04:00-05:59,1,34.1
3.469,3.792,25.5,7,18.4,0,0.621,16:00-17:59,0,54.6
5.001,2.972,28.2,8,8.5,0,0.743,18:00-19:59,0,108.0
1.888,4.11,27.5,7,22.7,1,0.563,08:00-09:59,1,57.0
1.171,2.581,16.5,5,18.4,0,0.398,14:00-15:59,1,36.7
2.524,4.369,29.4,6,16.1,1,0.413,02:00-03:59,1,59.7
3.542,4.148,20.5,6,24.9,0,0.349,04:00-05:59,0,51.8
1.479,4.246,27.4,5,19.5,0,0.234,12:00-13:59,0,50.4
7.264,3.559,29.7,6,20.7,0,0.582,18:00-19:59,1,71.0
4.466,3.337,26.8,4,29.3,0,0.433,06:00-07:59,1,47.2
4.573,1.715,36.3,6,15.4,1,0.36,16:00-17:59,1,66.3
3.606,3.65,22.1,6,18.5,0,0.323,12:00-13:59,1,50.4
2.35,4.418,29.5,3,27.8,1,0.434,20:00-21:59,0,49.5
1.427,2.335,23.5,4,24.6,0,0.476,22:00-23:59,1,36.6
1.264,4.478,29.1,6,15.4,1,0.533,00:00-01:59,0,65.1
4.056,2.613,21.5,5,14.5,0,0.359,06:00-07:59,1,56.0
1.276,3.249,20.3,6,16.8,0,0.419,18:00-19:59,1,47.4
5.096,3.508,13.8,6,24.2,0,0.334,20:00-21:59,1,43.6
1.575,2.192,50.0,4,30.7,1,0.709,10:00-11:59,1,73.5
3.032,3.625,30.5,6,16.1,1,0.327,10:00-11:59,1,63.6
3.767,3.916,7.6,7,17.7,0,0.471,18:00-19:59,1,40.5
4.848,4.16,32.2,9,16.4,0,0.528,10:00-11:59,0,84.8
2.589,4.765,19.2,7,18.8,0,0.597,08:00-09:59,0,52.8
1.63,2.781,28.9,3,34.0,0,0.696,04:00-05:59,1,45.8
4.628,3.164,28.7,3,20.9,1,0.332,02:00-03:59,1,56.8
2.627,2.894,22.3,4,17.1,0,0.272,04:00-05:59,1,47.8
2.364,2.19,27.9,10,5.0,0,0.549,16:00-17:59,1,95.9
5.21,2.86,20.4,6,26.3,0,0.294,04:00-05:59,1,50.5
3.818,4.913,22.6,4,16.9,0,0.512,04:00-05:59,0,68.8
0.878,4.129,28.0,4,25.5,1,0.502,00:00-01:59,0,57.3
1.301,2.459,20.7,2,28.4,0,0.37,02:00-03:59,1,27.8
2.51,3.79,16.0,3,22.1,0,0.226,20:00-21:59,1,28.3
2.668,2.77,27.6,4,26.0,0,0.358,22:00-23:59,1,39.9
2.418,2.954,25.4,3,25.8,0,0.581,04:00-05:59,1,39.1
9.761,3.208,15.6,3,26.0,0,0.351,02:00-03:59,1,48.6
5.839,2.989,12.9,4,20.5,0,0.718,14:00-15:59,1,44.5
1.779,4.048,23.8,6,22.4,0,0.471,10:00-11:59,1,45.6
2.543,2.566,23.5,4,30.7,0,0.459,12:00-13:59,1,34.5
1.689,3.143,17.1,4,34.1,0,0.31,00:00-01:59,1,23.1
3.939,4.07,22.8,6,20.2,0,0.474,10:00-11:59,0,65.0
2.255,1.729,22.3,4,28.7,0,0.495,02:00-03:59,1,39.0
1.605,3.292,22.4,6,27.1,0,0.649,10:00-11:59,1,40.3
3.12,3.168,30.3,4,25.4,0,0.599,04:00-05:59,1,49.4
1.695,2.847,26.5,3,20.2,0,0.541,12:00-13:59,1,40.4
6.172,3.531,15.0,5,22.3,0,0.494,04:00-05:59,1,47.8
